Season,TeamID,TeamName,FirstD1Season,LastD1Season,num,count,win_count,win_rate,season_elo
2018,1273,Mercer,1985,2024,173,30.0,16.0,0.5333333333333333,47.48532334017108
2018,1274,Miami FL,1986,2024,174,31.0,22.0,0.7096774193548387,78.44863714773811
2018,1275,Miami OH,1985,2024,175,31.0,14.0,0.45161290322580644,44.817606420900375
2018,1276,Michigan,1985,2024,176,34.0,27.0,0.7941176470588235,86.6497342060126
2018,1277,Michigan St,1985,2024,177,33.0,29.0,0.8787878787878788,86.13595724146523
2018,1278,Minnesota,1985,2024,178,32.0,15.0,0.46875,62.245090402449875
2018,1279,Mississippi,1985,2024,179,32.0,12.0,0.375,60.999445030258386
2018,1280,Mississippi St,1985,2024,180,32.0,21.0,0.65625,65.91858242467258
2018,1281,Missouri,1985,2024,181,31.0,19.0,0.6129032258064516,65.98081089468403
2018,1282,Missouri KC,1990,2024,182,29.0,8.0,0.27586206896551724,36.04496194684066
2018,1283,Missouri St,1985,2024,183,32.0,17.0,0.53125,53.967832621932146
2018,1284,Monmouth NJ,1985,2024,184,31.0,11.0,0.3548387096774194,54.7354996862706
2018,1285,Montana,1985,2024,185,31.0,24.0,0.7741935483870968,58.514776147795445
2018,1286,Montana St,1985,2024,186,30.0,11.0,0.36666666666666664,34.84005115233394
2018,1287,Morehead St,1985,2024,187,27.0,6.0,0.2222222222222222,38.042020812226255
2018,1288,Morgan St,1985,2024,188,29.0,11.0,0.3793103448275862,28.13036442044823
2018,1289,Morris Brown,2002,2003,189,0.0,0.0,0.0,50.0
2018,1290,MS Valley St,1985,2024,190,32.0,4.0,0.125,12.668064679137444
2018,1291,Mt St Mary's,1989,2024,191,30.0,16.0,0.5333333333333333,43.5700571669953
2018,1292,MTSU,1985,2024,192,30.0,23.0,0.7666666666666667,70.29104302415337
2018,1293,Murray St,1985,2024,193,29.0,24.0,0.8275862068965517,59.385950561017
2018,1294,N Colorado,2005,2024,194,31.0,19.0,0.6129032258064516,47.93582385070401
2018,1295,N Dakota St,2006,2024,195,29.0,12.0,0.41379310344827586,51.13899932146644
2018,1296,N Illinois,1985,2024,196,30.0,11.0,0.36666666666666664,42.59821468680349
2018,1297,N Kentucky,2013,2024,197,29.0,20.0,0.6896551724137931,57.513114331012005
2018,1298,Navy,1985,2024,198,31.0,19.0,0.6129032258064516,45.30849077628602
2018,1299,NC A&T,1985,2024,199,32.0,18.0,0.5625,26.547689197538332
2018,1300,NC Central,2008,2024,200,31.0,16.0,0.5161290322580645,37.66189134245354
2018,1301,NC State,1985,2024,201,32.0,21.0,0.65625,70.66383742749787
2018,1302,NE Illinois,1991,1998,202,0.0,0.0,0.0,50.0
2018,1303,NE Omaha,2012,2024,203,29.0,7.0,0.2413793103448276,42.23006893186276
2018,1304,Nebraska,1985,2024,204,32.0,22.0,0.6875,69.2686710149705
2018,1305,Nevada,1985,2024,205,34.0,27.0,0.7941176470588235,74.73607552420384
2018,1306,New Hampshire,1985,2024,206,29.0,8.0,0.27586206896551724,34.94183422774262
2018,1307,New Mexico,1985,2024,207,33.0,18.0,0.5454545454545454,62.28620605193025
2018,1308,New Mexico St,1985,2024,208,30.0,25.0,0.8333333333333334,67.41618974289112
2018,1309,New Orleans,1985,2024,209,28.0,12.0,0.42857142857142855,40.00317449631805
2018,1310,Niagara,1985,2024,210,32.0,19.0,0.59375,44.288766660801954
2018,1311,Nicholls St,1985,2024,211,28.0,17.0,0.6071428571428571,41.95145014502903
2018,1312,NJIT,2007,2024,212,28.0,12.0,0.42857142857142855,36.356332148406835
2018,1313,Norfolk St,1998,2024,213,30.0,13.0,0.43333333333333335,36.38890916378526
2018,1314,North Carolina,1985,2024,214,35.0,25.0,0.7142857142857143,89.24220479003097
2018,1315,North Dakota,2009,2024,215,30.0,10.0,0.3333333333333333,42.02950131924668
2018,1316,North Florida,2006,2024,216,30.0,11.0,0.36666666666666664,39.726017600543514
2018,1317,North Texas,1985,2024,217,30.0,13.0,0.43333333333333335,37.38589599727169
2018,1318,Northeastern,1985,2024,218,32.0,22.0,0.6875,60.80954309468443
2018,1319,Northern Arizona,1985,2024,219,30.0,4.0,0.13333333333333333,25.41736102188227
2018,1320,Northern Iowa,1985,2024,220,30.0,14.0,0.4666666666666667,57.372251348343426
2018,1321,Northwestern,1985,2024,221,31.0,14.0,0.45161290322580644,65.20184946306138
2018,1322,Northwestern LA,1985,2024,222,25.0,2.0,0.08,25.665074645676313
2018,1323,Notre Dame,1985,2024,223,33.0,19.0,0.5757575757575758,76.93192385029428
2018,1324,Oakland,2000,2024,224,33.0,19.0,0.5757575757575758,56.89576026420744
2018,1325,Ohio,1985,2024,225,30.0,13.0,0.43333333333333335,51.379295134936626
2018,1326,Ohio St,1985,2024,226,32.0,24.0,0.75,77.10721817762098
2018,1327,Okla City,1985,1985,227,0.0,0.0,0.0,50.0
2018,1328,Oklahoma,1985,2024,228,31.0,18.0,0.5806451612903226,72.65891071808525
2018,1329,Oklahoma St,1985,2024,229,33.0,19.0,0.5757575757575758,74.96248274735191
2018,1330,Old Dominion,1985,2024,230,32.0,25.0,0.78125,63.985970626327884
2018,1331,Oral Roberts,1985,2024,231,28.0,8.0,0.2857142857142857,43.775176998109046
2018,1332,Oregon,1985,2024,232,34.0,22.0,0.6470588235294118,77.16983626356495
2018,1333,Oregon St,1985,2024,233,32.0,16.0,0.5,58.282079993228734
2018,1334,Pacific,1985,2024,234,31.0,13.0,0.41935483870967744,48.40123801619998
2018,1335,Penn,1985,2024,235,31.0,23.0,0.7419354838709677,57.683644712197236
2018,1336,Penn St,1985,2024,236,34.0,21.0,0.6176470588235294,70.4171933823553
2018,1337,Pepperdine,1985,2024,237,31.0,5.0,0.16129032258064516,39.15184438728576
2018,1338,Pittsburgh,1985,2024,238,32.0,8.0,0.25,54.93898882282926
2018,1339,Portland,1985,2024,239,29.0,7.0,0.2413793103448276,37.669340036566595
2018,1340,Portland St,1999,2024,240,30.0,17.0,0.5666666666666667,46.26943026261597
2018,1341,Prairie View,1985,2024,241,33.0,15.0,0.45454545454545453,32.3844033683598
2018,1342,Presbyterian,2008,2024,242,29.0,8.0,0.27586206896551724,17.358557623661525
2018,1343,Princeton,1985,2024,243,28.0,12.0,0.42857142857142855,54.04214433099456
2018,1344,Providence,1985,2024,244,34.0,21.0,0.6176470588235294,72.43659314727293
2018,1345,Purdue,1985,2024,245,34.0,28.0,0.8235294117647058,88.31543397489975
2018,1346,Quinnipiac,1999,2024,246,33.0,12.0,0.36363636363636365,33.6507824289837
2018,1347,Radford,1985,2024,247,32.0,20.0,0.625,44.2763339612588
2018,1348,Rhode Island,1985,2024,248,32.0,25.0,0.78125,73.86148251289009
2018,1349,Rice,1985,2024,249,29.0,5.0,0.1724137931034483,38.297438527527106
2018,1350,Richmond,1985,2024,250,32.0,12.0,0.375,56.73533128686036
2018,1351,Rider,1985,2024,251,31.0,22.0,0.7096774193548387,53.47560152315208
2018,1352,Robert Morris,1985,2024,252,33.0,16.0,0.48484848484848486,36.952043544909884
2018,1353,Rutgers,1985,2024,253,33.0,14.0,0.42424242424242425,53.76160347987047
2018,1354,S Carolina St,1985,2024,254,30.0,8.0,0.26666666666666666,22.94715257685479
2018,1355,S Dakota St,2006,2024,255,30.0,24.0,0.8,65.84804246503802
2018,1356,S Illinois,1985,2024,256,32.0,19.0,0.59375,55.072140336536776
2018,1357,Sacred Heart,2000,2024,257,30.0,9.0,0.3,30.285320689471334
2018,1358,Sam Houston St,1987,2024,258,29.0,15.0,0.5172413793103449,46.3879273303705
2018,1359,Samford,1985,2024,259,30.0,8.0,0.26666666666666666,34.34597509845824
2018,1360,San Diego,1985,2024,260,30.0,17.0,0.5666666666666667,52.0016608029152
2018,1361,San Diego St,1985,2024,261,31.0,21.0,0.6774193548387096,71.69487335267394
2018,1362,San Francisco,1986,2024,262,32.0,17.0,0.53125,57.020165595644144
2018,1363,San Jose St,1985,2024,263,29.0,3.0,0.10344827586206896,35.48351790034596
2018,1364,UC Santa Barbara,1985,2024,264,30.0,21.0,0.7,52.20258523124005
2018,1365,Santa Clara,1985,2024,265,29.0,10.0,0.3448275862068966,45.854243569238534
2018,1366,Savannah St,2003,2019,266,30.0,13.0,0.43333333333333335,33.293680894396445
2018,1367,SC Upstate,2008,2024,267,28.0,3.0,0.10714285714285714,26.712941792868364
2018,1368,SE Louisiana,1985,2024,268,30.0,19.0,0.6333333333333333,44.765348779586404
2018,1369,SE Missouri St,1992,2024,269,29.0,12.0,0.41379310344827586,37.73125724742572
2018,1370,Seattle,2009,2024,270,30.0,17.0,0.5666666666666667,42.4487203523244
2018,1371,Seton Hall,1985,2024,271,32.0,21.0,0.65625,77.74830658684726
2018,1372,SF Austin,1987,2024,272,30.0,24.0,0.8,58.2190721058341
2018,1373,Siena,1985,2024,273,32.0,8.0,0.25,38.863750343423405
2018,1374,SMU,1985,2024,274,33.0,17.0,0.5151515151515151,70.80306174214374
2018,1375,South Alabama,1985,2024,275,30.0,12.0,0.4,38.907733992424454
2018,1376,South Carolina,1985,2024,276,32.0,16.0,0.5,67.99865383435528
2018,1377,South Dakota,2009,2024,277,30.0,22.0,0.7333333333333333,61.01010543373705
2018,1378,South Florida,1985,2024,278,32.0,10.0,0.3125,40.905760799317974
2018,1379,Southern Miss,1985,2024,279,30.0,12.0,0.4,40.29758256050465
2018,1380,Southern Univ,1985,2024,280,31.0,13.0,0.41935483870967744,30.001130492651527
2018,1381,Southern Utah,1989,2024,281,30.0,11.0,0.36666666666666664,30.763573027916053
2018,1382,St Bonaventure,1985,2024,282,32.0,25.0,0.78125,70.52263385159787
2018,1383,St Francis NY,1985,2023,283,29.0,11.0,0.3793103448275862,26.80259767384237
2018,1384,St Francis PA,1985,2024,284,28.0,16.0,0.5714285714285714,41.56504481827956
2018,1385,St John's,1985,2024,285,32.0,15.0,0.46875,61.97774012006171
2018,1386,St Joseph's PA,1985,2024,286,32.0,16.0,0.5,62.64461698387517
2018,1387,St Louis,1985,2024,287,32.0,16.0,0.5,52.69667042500505
2018,1388,St Mary's CA,1985,2024,288,33.0,28.0,0.8484848484848485,78.85503242263121
2018,1389,St Peter's,1985,2024,289,32.0,14.0,0.4375,46.6672801074661
2018,1390,Stanford,1985,2024,290,33.0,18.0,0.5454545454545454,67.26138020716378
2018,1391,Stetson,1985,2024,291,28.0,8.0,0.2857142857142857,29.027600788343562
2018,1392,Stony Brook,2000,2024,292,31.0,12.0,0.3870967741935484,45.25958887423472
2018,1393,Syracuse,1985,2024,293,33.0,20.0,0.6060606060606061,72.4404037391707
2018,1394,TAM C. Christi,2003,2024,294,26.0,8.0,0.3076923076923077,39.56897172714447
2018,1395,TCU,1985,2024,295,32.0,21.0,0.65625,74.8545543694897
2018,1396,Temple,1985,2024,296,32.0,17.0,0.53125,63.94130407595134
2018,1397,Tennessee,1985,2024,297,33.0,25.0,0.7575757575757576,78.23261013516512
2018,1398,Tennessee St,1985,2024,298,28.0,13.0,0.4642857142857143,43.48820248443948
2018,1399,Tennessee Tech,1985,2024,299,31.0,17.0,0.5483870967741935,41.63664328633098
2018,1400,Texas,1985,2024,300,33.0,19.0,0.5757575757575758,72.96266340916284
2018,1401,Texas A&M,1985,2024,301,32.0,20.0,0.625,73.10334055927726
2018,1402,Texas St,1985,2024,302,31.0,13.0,0.41935483870967744,42.85782020817271
2018,1403,Texas Tech,1985,2024,303,33.0,24.0,0.7272727272727273,78.01374665524
2018,1404,TN Martin,1993,2024,304,29.0,8.0,0.27586206896551724,36.47503314737604
2018,1405,Toledo,1985,2024,305,33.0,22.0,0.6666666666666666,59.63956170105209
2018,1406,Towson,1985,2024,306,30.0,16.0,0.5333333333333333,52.72274481209547
2018,1407,Troy,1994,2024,307,31.0,14.0,0.45161290322580644,47.00994247440022
2018,1408,Tulane,1985,2024,308,31.0,14.0,0.45161290322580644,48.12803967727311
2018,1409,Tulsa,1985,2024,309,31.0,19.0,0.6129032258064516,63.68148155530049
2018,1410,UTRGV,1985,2024,310,30.0,13.0,0.43333333333333335,32.097365580347855
2018,1411,TX Southern,1985,2024,311,34.0,15.0,0.4411764705882353,41.30403274083851
2018,1412,UAB,1985,2024,312,31.0,18.0,0.5806451612903226,54.642947768678624
2018,1413,UC Davis,2005,2024,313,30.0,20.0,0.6666666666666666,54.525977840754706
2018,1414,UC Irvine,1985,2024,314,33.0,16.0,0.48484848484848486,54.89492336781595
2018,1415,UC Riverside,2002,2024,315,29.0,7.0,0.2413793103448276,36.493305076598915
2018,1416,UCF,1985,2024,316,32.0,19.0,0.59375,63.26762203392069
2018,1417,UCLA,1985,2024,317,32.0,21.0,0.65625,79.25779850256276
2018,1418,Louisiana,1985,2024,318,31.0,25.0,0.8064516129032258,60.55403032687532
2018,1419,ULM,1985,2024,319,28.0,13.0,0.4642857142857143,43.08032420630916
2018,1420,UMBC,1987,2024,320,31.0,21.0,0.6774193548387096,44.527629307157426
2018,1421,UNC Asheville,1987,2024,321,31.0,19.0,0.6129032258064516,48.94358173185124
2018,1422,UNC Greensboro,1992,2024,322,31.0,24.0,0.7741935483870968,58.60183630613125
2018,1423,UNC Wilmington,1985,2024,323,30.0,9.0,0.3,49.48718295110049
2018,1424,UNLV,1985,2024,324,33.0,20.0,0.6060606060606061,57.300714867356746
2018,1425,USC,1985,2024,325,34.0,23.0,0.6764705882352942,76.6363066561506
2018,1426,UT Arlington,1985,2024,326,33.0,20.0,0.6060606060606061,55.54305346395253
2018,1427,UT San Antonio,1985,2024,327,30.0,16.0,0.5333333333333333,46.7906324798694
2018,1428,Utah,1985,2024,328,30.0,19.0,0.6333333333333333,73.41774448320075
2018,1429,Utah St,1985,2024,329,33.0,16.0,0.48484848484848486,55.88402227925715
2018,1430,Utah Valley,2005,2024,330,29.0,19.0,0.6551724137931034,52.22057260151766
2018,1431,UTEP,1985,2024,331,30.0,10.0,0.3333333333333333,43.02656847109036
2018,1432,Utica,1985,1987,332,0.0,0.0,0.0,50.0
2018,1433,VCU,1985,2024,333,33.0,18.0,0.5454545454545454,65.31760098593274
2018,1434,Valparaiso,1985,2024,334,30.0,13.0,0.43333333333333335,56.53781391676249
2018,1435,Vanderbilt,1985,2024,335,32.0,12.0,0.375,65.08471685606693
2018,1436,Vermont,1985,2024,336,33.0,26.0,0.7878787878787878,64.97423954279252
2018,1437,Villanova,1985,2024,337,34.0,30.0,0.8823529411764706,96.59031226950742
2018,1438,Virginia,1985,2024,338,33.0,31.0,0.9393939393939394,96.13335761422957
2018,1439,Virginia Tech,1985,2024,339,32.0,21.0,0.65625,73.95903582843442
2018,1440,VMI,1985,2024,340,28.0,7.0,0.25,23.2500025570463
2018,1441,W Carolina,1985,2024,341,30.0,11.0,0.36666666666666664,33.803690609135586
2018,1442,W Illinois,1985,2024,342,24.0,8.0,0.3333333333333333,35.93766226542901
2018,1443,WKU,1985,2024,343,33.0,23.0,0.696969696969697,61.35346595105395
2018,1444,W Michigan,1985,2024,344,30.0,15.0,0.5,50.79975623055046
2018,1445,W Salem St,2007,2010,345,0.0,0.0,0.0,50.0
2018,1446,W Texas A&M,1985,1986,346,0.0,0.0,0.0,50.0
2018,1447,Wagner,1985,2024,347,30.0,21.0,0.7,47.13358016213988
2018,1448,Wake Forest,1985,2024,348,31.0,11.0,0.3548387096774194,61.25426842004185
2018,1449,Washington,1985,2024,349,32.0,20.0,0.625,62.90699181825909
2018,1450,Washington St,1985,2024,350,31.0,12.0,0.3870967741935484,49.532702892351324
2018,1451,Weber St,1985,2024,351,28.0,17.0,0.6071428571428571,49.472713611955214
2018,1452,West Virginia,1985,2024,352,34.0,24.0,0.7058823529411765,84.67420871517515
2018,1453,WI Green Bay,1985,2024,353,30.0,10.0,0.3333333333333333,45.597217112875
2018,1454,WI Milwaukee,1991,2024,354,31.0,15.0,0.4838709677419355,46.17461265489115
2018,1455,Wichita St,1985,2024,355,32.0,25.0,0.78125,85.33878536879905
2018,1456,William & Mary,1985,2024,356,29.0,17.0,0.5862068965517241,53.38660848887467
2018,1457,Winthrop,1987,2024,357,28.0,16.0,0.5714285714285714,50.7253995828148
2018,1458,Wisconsin,1985,2024,358,33.0,15.0,0.45454545454545453,71.51812930974219
2018,1459,Wofford,1996,2024,359,30.0,18.0,0.6,51.35074527325207
2018,1460,Wright St,1988,2024,360,32.0,23.0,0.71875,57.95115399451073
2018,1461,Wyoming,1985,2024,361,32.0,19.0,0.59375,57.73789937818427
2018,1462,Xavier,1985,2024,362,33.0,28.0,0.8484848484848485,84.17971260366858
2018,1463,Yale,1985,2024,363,30.0,15.0,0.5,53.28683549195311
2018,1464,Youngstown St,1985,2024,364,30.0,6.0,0.2,32.41144277799515
2018,1465,Cal Baptist,2019,2024,365,0.0,0.0,0.0,50.0
2018,1466,North Alabama,2019,2024,366,0.0,0.0,0.0,50.0
2018,1467,Merrimack,2020,2024,367,0.0,0.0,0.0,50.0
2018,1468,Bellarmine,2021,2024,368,0.0,0.0,0.0,50.0
2018,1469,Utah Tech,2021,2024,369,0.0,0.0,0.0,50.0
2018,1470,Tarleton St,2021,2024,370,0.0,0.0,0.0,50.0
2018,1471,UC San Diego,2021,2024,371,0.0,0.0,0.0,50.0
2018,1472,St Thomas MN,2022,2024,372,0.0,0.0,0.0,50.0
2018,1473,Lindenwood,2023,2024,373,0.0,0.0,0.0,50.0
2018,1474,Queens NC,2023,2024,374,0.0,0.0,0.0,50.0
2018,1475,Southern Indiana,2023,2024,375,0.0,0.0,0.0,50.0
2018,1476,Stonehill,2023,2024,376,0.0,0.0,0.0,50.0
2018,1477,TX A&M Commerce,2023,2024,377,0.0,0.0,0.0,50.0
2018,1478,Le Moyne,2024,2024,378,0.0,0.0,0.0,50.0
2019,1101,Abilene Chr,2014,2024,1,29.0,23.0,0.7931034482758621,48.64076309141011
2019,1102,Air Force,1985,2024,2,31.0,13.0,0.41935483870967744,46.383525024379296
2019,1103,Akron,1985,2024,3,31.0,15.0,0.4838709677419355,51.81930904394572
2019,1104,Alabama,1985,2024,4,33.0,18.0,0.5454545454545454,69.60902070015513
2019,1105,Alabama A&M,2000,2024,5,32.0,5.0,0.15625,10.029230603206756
2019,1106,Alabama St,1985,2024,6,29.0,10.0,0.3448275862068966,21.686835494609497
2019,1107,SUNY Albany,2000,2024,7,31.0,11.0,0.3548387096774194,41.15008159191504
2019,1108,Alcorn St,1985,2024,8,27.0,6.0,0.2222222222222222,19.05766888104897
2019,1109,Alliant Intl,1985,1991,9,0.0,0.0,0.0,50.0
2019,1110,American Univ,1985,2024,10,30.0,15.0,0.5,38.7515677785196
2019,1111,Appalachian St,1985,2024,11,29.0,8.0,0.27586206896551724,40.87165302296941
2019,1112,Arizona,1985,2024,12,32.0,17.0,0.53125,71.18523262283509
2019,1113,Arizona St,1985,2024,13,32.0,22.0,0.6875,71.33598285382888
2019,1114,Ark Little Rock,1985,2024,14,29.0,8.0,0.27586206896551724,37.53389009200916
2019,1115,Ark Pine Bluff,1999,2024,15,31.0,12.0,0.3870967741935484,27.35793942201491
2019,1116,Arkansas,1985,2024,16,32.0,17.0,0.53125,69.80354175612933
2019,1117,Arkansas St,1985,2024,17,30.0,11.0,0.36666666666666664,38.300792106399044
2019,1118,Armstrong St,1987,1987,18,0.0,0.0,0.0,50.0
2019,1119,Army,1985,2024,19,31.0,12.0,0.3870967741935484,35.84688691501702
2019,1120,Auburn,1985,2024,20,34.0,25.0,0.7352941176470589,82.35614224113604
2019,1121,Augusta,1985,1991,21,0.0,0.0,0.0,50.0
2019,1122,Austin Peay,1985,2024,22,31.0,20.0,0.6451612903225806,49.70634702034792
2019,1123,Ball St,1985,2024,23,32.0,15.0,0.46875,52.78332037559291
2019,1124,Baylor,1985,2024,24,32.0,19.0,0.59375,77.67512237538588
2019,1125,Belmont,2000,2024,25,30.0,25.0,0.8333333333333334,65.26193455802218
2019,1126,Bethune-Cookman,1985,2024,26,29.0,12.0,0.41379310344827586,30.510931520992344
2019,1127,Binghamton,2002,2024,27,31.0,8.0,0.25806451612903225,27.5563430083928
2019,1128,Birmingham So,2003,2006,28,0.0,0.0,0.0,50.0
2019,1129,Boise St,1985,2024,29,32.0,12.0,0.375,59.462195043055445
2019,1130,Boston College,1985,2024,30,31.0,14.0,0.45161290322580644,59.63307149303806
2019,1131,Boston Univ,1985,2024,31,32.0,14.0,0.4375,40.28065721233118
2019,1132,Bowling Green,1985,2024,32,32.0,20.0,0.625,53.08949446234382
2019,1133,Bradley,1985,2024,33,33.0,19.0,0.5757575757575758,55.0216665066596
2019,1134,Brooklyn,1985,1992,34,0.0,0.0,0.0,50.0
2019,1135,Brown,1985,2024,35,28.0,17.0,0.6071428571428571,47.15669465181756
2019,1136,Bryant,2009,2024,36,30.0,10.0,0.3333333333333333,24.88566032890928
2019,1137,Bucknell,1985,2024,37,33.0,21.0,0.6363636363636364,58.286222843635
2019,1138,Buffalo,1992,2024,38,33.0,30.0,0.9090909090909091,75.85185634770147
2019,1139,Butler,1985,2024,39,32.0,16.0,0.5,70.02296442120144
2019,1140,BYU,1985,2024,40,32.0,19.0,0.59375,64.45977695913194
2019,1141,C Michigan,1985,2024,41,31.0,20.0,0.6451612903225806,54.66675666989613
2019,1142,Cal Poly,1995,2024,42,27.0,4.0,0.14814814814814814,30.344398429193006
2019,1143,California,1985,2024,43,31.0,8.0,0.25806451612903225,47.68747682855002
2019,1144,Campbell,1985,2024,44,29.0,17.0,0.5862068965517241,39.42938955947703
2019,1145,Canisius,1985,2024,45,32.0,15.0,0.46875,46.475933008309156
2019,1146,Cent Arkansas,2007,2024,46,30.0,11.0,0.36666666666666664,38.27880243273556
2019,1147,Centenary,1985,2011,47,0.0,0.0,0.0,50.0
2019,1148,Central Conn,1987,2024,48,29.0,9.0,0.3103448275862069,24.687819686791443
2019,1149,Charleston So,1985,2024,49,28.0,13.0,0.4642857142857143,39.884798458926
2019,1150,Charlotte,1985,2024,50,29.0,8.0,0.27586206896551724,37.12996827104547
2019,1151,Chattanooga,1985,2024,51,29.0,9.0,0.3103448275862069,34.06070998035774
2019,1152,Chicago St,1985,2024,52,30.0,1.0,0.03333333333333333,13.059700461305226
2019,1153,Cincinnati,1985,2024,53,34.0,28.0,0.8235294117647058,86.01199973672627
2019,1154,Citadel,1985,2024,54,27.0,9.0,0.3333333333333333,27.516496908966957
2019,1155,Clemson,1985,2024,55,32.0,19.0,0.59375,76.28509768698882
2019,1156,Cleveland St,1985,2024,56,29.0,8.0,0.27586206896551724,37.30590328118137
2019,1157,Coastal Car,1987,2024,57,29.0,13.0,0.4482758620689655,45.20222877795638
2019,1158,Col Charleston,1992,2024,58,32.0,23.0,0.71875,62.77315334253578
2019,1159,Colgate,1985,2024,59,33.0,23.0,0.696969696969697,53.785239933222556
2019,1160,Colorado,1985,2024,60,33.0,21.0,0.6363636363636364,69.961196265513
2019,1161,Colorado St,1985,2024,61,31.0,11.0,0.3548387096774194,52.13575253661473
2019,1162,Columbia,1985,2024,62,26.0,8.0,0.3076923076923077,40.43965618711677
2019,1163,Connecticut,1985,2024,63,33.0,16.0,0.48484848484848486,59.92605931471026
2019,1164,Coppin St,1986,2024,64,33.0,8.0,0.24242424242424243,19.781043968867436
2019,1165,Cornell,1985,2024,65,28.0,13.0,0.4642857142857143,42.941529311355495
2019,1166,Creighton,1985,2024,66,31.0,17.0,0.5483870967741935,75.06073654582849
2019,1167,CS Bakersfield,2008,2024,67,28.0,13.0,0.4642857142857143,43.23903029939075
2019,1168,CS Fullerton,1985,2024,68,31.0,14.0,0.45161290322580644,49.15021568973971
2019,1169,CS Northridge,1991,2024,69,32.0,12.0,0.375,36.177777058543825
2019,1170,CS Sacramento,1992,2024,70,28.0,12.0,0.42857142857142855,36.6141449733598
2019,1171,Dartmouth,1985,2024,71,28.0,9.0,0.32142857142857145,35.593646123931975
2019,1172,Davidson,1985,2024,72,32.0,23.0,0.71875,69.77716537403128
2019,1173,Dayton,1985,2024,73,32.0,21.0,0.65625,65.83855197343998
2019,1174,Delaware,1985,2024,74,31.0,15.0,0.4838709677419355,42.3014404075348
2019,1175,Delaware St,1985,2024,75,29.0,4.0,0.13793103448275862,10.796441158508244
2019,1176,Denver,1999,2024,76,29.0,7.0,0.2413793103448276,38.732600128540255
2019,1177,DePaul,1985,2024,77,30.0,15.0,0.5,60.494457424581626
2019,1178,Detroit,1985,2024,78,31.0,11.0,0.3548387096774194,38.30066621186981
2019,1179,Drake,1985,2024,79,31.0,22.0,0.7096774193548387,58.58993313282849
2019,1180,Drexel,1985,2024,80,31.0,12.0,0.3870967741935484,40.08026663667482
2019,1181,Duke,1985,2024,81,34.0,29.0,0.8529411764705882,94.54149314349925
2019,1182,Duquesne,1985,2024,82,32.0,19.0,0.59375,49.967081575341226
2019,1183,E Illinois,1985,2024,83,31.0,13.0,0.41935483870967744,34.161522322098776
2019,1184,E Kentucky,1985,2024,84,29.0,11.0,0.3793103448275862,37.99989255159818
2019,1185,E Michigan,1985,2024,85,28.0,11.0,0.39285714285714285,51.62585288653807
2019,1186,E Washington,1985,2024,86,33.0,15.0,0.45454545454545453,48.23947604874631
2019,1187,East Carolina,1985,2024,87,31.0,10.0,0.3225806451612903,39.255688099355766
2019,1188,SIUE,2009,2024,88,29.0,8.0,0.27586206896551724,27.580396673714375
2019,1189,Elon,2000,2024,89,30.0,9.0,0.3,40.56951302578716
2019,1190,ETSU,1985,2024,90,31.0,22.0,0.7096774193548387,59.858352583115646
2019,1191,Evansville,1985,2024,91,30.0,9.0,0.3,46.686451605220924
2019,1192,F Dickinson,1985,2024,92,31.0,18.0,0.5806451612903226,42.10018536367234
2019,1193,Fairfield,1985,2024,93,31.0,9.0,0.2903225806451613,39.53966570362837
2019,1194,FL Atlantic,1994,2024,94,29.0,14.0,0.4827586206896552,45.55597154821582
2019,1195,FL Gulf Coast,2008,2024,95,30.0,12.0,0.4,45.61442156803791
2019,1196,Florida,1985,2024,96,34.0,19.0,0.5588235294117647,78.69882646389237
2019,1197,Florida A&M,1985,2024,97,29.0,10.0,0.3448275862068966,23.320775244509107
2019,1198,Florida Intl,1988,2024,98,28.0,15.0,0.5357142857142857,42.631226390844375
2019,1199,Florida St,1985,2024,99,34.0,27.0,0.7941176470588235,84.7715461289886
2019,1200,Fordham,1985,2024,100,31.0,11.0,0.3548387096774194,40.78658827107405
2019,1201,Fresno St,1985,2024,101,31.0,22.0,0.7096774193548387,67.07738587195463
2019,1202,Furman,1985,2024,102,29.0,22.0,0.7586206896551724,60.372446541599814
2019,1203,G Washington,1985,2024,103,33.0,9.0,0.2727272727272727,45.20906834352219
2019,1204,Ga Southern,1985,2024,104,31.0,19.0,0.6129032258064516,56.21708870035478
2019,1205,Gardner Webb,2003,2024,105,31.0,20.0,0.6451612903225806,46.385661557564944
2019,1206,George Mason,1985,2024,106,33.0,18.0,0.5454545454545454,56.49044217705192
2019,1207,Georgetown,1985,2024,107,32.0,19.0,0.59375,66.1189759548496
2019,1208,Georgia,1985,2024,108,32.0,11.0,0.34375,59.78863671916427
2019,1209,Georgia St,1985,2024,109,32.0,23.0,0.71875,60.30629640181223
2019,1210,Georgia Tech,1985,2024,110,32.0,14.0,0.4375,60.064130479354546
2019,1211,Gonzaga,1985,2024,111,33.0,30.0,0.9090909090909091,93.43287069453874
2019,1212,Grambling,1985,2024,112,30.0,14.0,0.4666666666666667,30.900833173789664
2019,1213,Grand Canyon,2014,2024,113,32.0,19.0,0.59375,55.80188513745317
2019,1214,Hampton,1996,2024,114,28.0,12.0,0.42857142857142855,40.403685618094414
2019,1215,Hardin-Simmons,1985,1990,115,0.0,0.0,0.0,50.0
2019,1216,Hartford,1985,2023,116,32.0,17.0,0.53125,42.57899211933734
2019,1217,Harvard,1985,2024,117,28.0,17.0,0.6071428571428571,57.2013740806526
